id;tags;category;region;county;address;longitude;latitude;nearby;datetime;light;weather;road_conditions;participants_count;participant_categories;severity;dead_count;injured_count
266965;Дорожно-транспортные происшествия;Иной вид ДТП;Магаданская область;Магадан;г Магадан, ш Колымское, 4;150.8164;59.5737;Внутридворовая территория, Одиночный торговый объект, являющийся местом притяжения транспорта и (или) пешеходов, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-07-30 17:00:00;Светлое время суток;Ясно;Не установлены;1;Велосипедисты, Все участники;Тяжёлый;0;1
267022;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, ул Кольцевая, 9;150.8213;59.5518;Административные здания, Объект (здание, сооружение) религиозного культа, Регулируемый перекресток, Регулируемый пешеходный переход;2016-07-30 18:50:00;Светлое время суток;Пасмурно;Не установлены;2;Все участники;Легкий;0;1
267258;Дорожно-транспортные происшествия;Наезд на препятствие;Магаданская область;Хасынский район;Хасынский район, Р-504 Колыма Якутск - Магадан, 1756км;152.434;61.2421;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-07-31 02:00:00;В темное время суток, освещение отсутствует;Ясно;Не установлены;2;Все участники;Легкий;0;1
267426;Дорожно-транспортные происшествия;Наезд на пешехода;Магаданская область;Магадан;г Магадан, ул Пролетарская, 110;150.849094;59.545708;Жилые дома индивидуальной застройки, Нерегулируемый пешеходный переход, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-07-31 12:33:00;Светлое время суток;Ясно;Не установлены;3;Все участники, Пешеходы;Легкий;0;1
268736;Дорожно-транспортные происшествия;Наезд на пешехода;Магаданская область;Магадан;г Магадан, ул Горняк, 1;150.9107;59.5677;Иной объект, Мост, эстакада, путепровод, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-02 18:10:00;Светлое время суток;Ясно;Не установлены;3;Все участники, Пешеходы;Легкий;0;1
269092;Дорожно-транспортные происшествия;Наезд на пешехода;Магаданская область;Магадан;г Магадан, пр-кт Карла Маркса, 38;150.803903;59.56402;Жилые дома индивидуальной застройки, Нерегулируемый пешеходный переход, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-03 12:40:00;Светлое время суток;Ясно;Не установлены;2;Все участники, Пешеходы;Легкий;0;1
271056;Дорожно-транспортные происшествия;Опрокидывание;Магаданская область;Магадан;г Магадан, Р-504 Колыма Якутск - Магадан, 2011км;150.9276;59.641;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-06 20:20:00;Светлое время суток;Ясно;Не установлены;1;Все участники, Мотоциклисты;Легкий;0;1
271065;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, ул Пролетарская, 213;150.8747;59.5442;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-06 20:35:00;Светлое время суток;Ясно;Не установлены;3;Все участники;Легкий;0;2
271707;Дорожно-транспортные происшествия;Опрокидывание;Магаданская область;Ольский район;Ольский район, МАГАДАН-БАЛАГАННОЕ-ТАЛОН, 115км;149.1458;59.6542;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-07 23:30:00;Сумерки;Ясно;Не установлены;3;Все участники;Легкий;0;2
271726;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Хасынский район;Хасынский район, Р-504 Колыма Якутск - Магадан, 1745км;152.23;61.8494;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-08 01:00:00;В темное время суток, освещение отсутствует;Туман;Не установлены;4;Все участники;Тяжёлый;0;3
273004;Дорожно-транспортные происшествия;Наезд на стоящее ТС;Магаданская область;Магадан;г Магадан, ул Колымская, 6-2;150.821;59.5794;Объект (здание, сооружение) религиозного культа, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП), Регулируемый пешеходный переход;2016-08-10 13:43:00;Светлое время суток;Пасмурно;Не установлены;3;Все участники;Легкий;0;2
273121;Дорожно-транспортные происшествия;Опрокидывание;Магаданская область;Тенькинский район;Тенькинский район, ПАЛАТКА-КУЛУ-НЕКСИКАН, 180км;149.6289;61.1178;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-10 17:35:00;Светлое время суток;Пасмурно;Не установлены;1;Все участники;Тяжёлый;0;1
274248;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, ул Гагарина, 56;150.813405;59.549291;Административные здания, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП), Регулируемый перекресток;2016-08-12 18:33:00;Светлое время суток;Ясно;Не установлены;3;Все участники;Легкий;0;2
274424;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Северо-Эвенский район;;159.036;62.2392;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-12 23:00:00;В темное время суток, освещение отсутствует;Ясно;Не установлены;1;Все участники;Тяжёлый;0;1
274554;Дорожно-транспортные происшествия;Наезд на препятствие;Магаданская область;Магадан;г Магадан, ш Портовое, 1;150.724123;59.56493;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-13 05:25:00;Сумерки;Дождь;Отсутствие, плохая различимость горизонтальной разметки проезжей части;2;Все участники;Тяжёлый;0;1
274595;Дорожно-транспортные происшествия;Наезд на пешехода;Магаданская область;Магадан;г Магадан, ул Портовая, 25;150.785;59.5637;АЗС, Автостоянка (отделенная от проезжей части), Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-13 08:45:00;Светлое время суток;Пасмурно;Не установлены;2;Все участники, Пешеходы;Легкий;0;1
274782;Дорожно-транспортные происшествия;Иной вид ДТП;Магаданская область;Магадан;;150.9289;59.6436;Иное место, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП), Школа либо иная детская (в т.ч. дошкольная) организация;2016-08-13 15:00:00;Светлое время суток;Пасмурно;Не установлены;1;Все участники, Мотоциклисты;Тяжёлый;0;1
274963;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, ул Горького, 4;150.8069;59.5652;Нерегулируемый перекрёсток, Нерегулируемый перекрёсток неравнозначных улиц (дорог), Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-13 21:05:00;В темное время суток, освещение включено;Пасмурно;Не установлены;2;Все участники;Легкий;0;1
276056;Дорожно-транспортные происшествия;Наезд на пешехода;Магаданская область;Магадан;г Магадан, ул Брусничная, 1 г;150.791;59.6222;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-15 19:00:00;Светлое время суток;Пасмурно;Не установлены;2;Все участники, Пешеходы;Легкий;0;1
276323;Дорожно-транспортные происшествия;Наезд на препятствие;Магаданская область;Ольский район;с Талон, ул Советская, 2;148.65644;59.76295;Жилые дома индивидуальной застройки, Нерегулируемый перекрёсток, Нерегулируемый перекрёсток неравнозначных улиц (дорог), Нерегулируемый пешеходный переход;2016-08-16 10:00:00;Светлое время суток;Дождь;Не установлены;1;Все участники;С погибшими;1;0
277354;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Ягоднинский район;Ягоднинский район, Р-504 Колыма Якутск - Магадан, 1592км;150.75;62.3167;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-18 08:40:00;Светлое время суток;Ясно;Не установлены;1;Все участники;С погибшими;1;0
278603;Дорожно-транспортные происшествия;Наезд на препятствие;Магаданская область;Хасынский район;Хасынский район, Р-504 Колыма Якутск - Магадан, 1962км;150.729437;60.010866;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-20 13:05:00;Светлое время суток;Пасмурно;Не установлены;1;Все участники;Легкий;0;1
279881;Дорожно-транспортные происшествия;Наезд на пешехода;Магаданская область;Магадан;г Магадан, ул Транспортная, 3;150.8021;59.5725;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-22 17:20:00;Светлое время суток;Ясно;Не установлены;2;Все участники, Пешеходы;Легкий;0;1
280727;Дорожно-транспортные происшествия;Опрокидывание;Магаданская область;Тенькинский район;Тенькинский район, ПАЛАТКА-КУЛУ-НЕКСИКАН, 178км;149.6225;61.1331;Иное место, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП), Школа либо иная детская (в т.ч. дошкольная) организация;2016-08-24 09:00:00;Светлое время суток;Дождь;Не установлены;1;Все участники;Тяжёлый;0;1
280846;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Ольский район;Ольский район, МАГАДАН-БАЛАГАННОЕ-ТАЛОН, 32км;150.456;59.677;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-24 13:58:00;Светлое время суток;Дождь;Не установлены;3;Все участники;Легкий;0;2
282060;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, Р-504 Колыма Якутск - Магадан, 2018км;150.8758;59.6015;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-26 18:45:00;Светлое время суток;Дождь, Пасмурно;Отсутствие временных ТСОД в местах проведения работ;5;Все участники, Общ. транспорт;С погибшими;1;4
282130;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Ольский район;Ольский район, МАГАДАН-БАЛАГАННОЕ-ТАЛОН, 29км;150.4508;59.6636;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-26 21:00:00;В темное время суток, освещение отсутствует;Дождь, Пасмурно;Не установлены;1;Все участники;Легкий;0;1
282223;Дорожно-транспортные происшествия;Наезд на пешехода;Магаданская область;Магадан;г Магадан, ул Гагарина, 28;150.8088;59.554;Жилые дома индивидуальной застройки, Нерегулируемый пешеходный переход, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-27 00:05:00;В темное время суток, освещение включено;Дождь, Пасмурно;Не установлены;2;Все участники, Пешеходы;С погибшими;1;0
282889;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Ольский район;Ольский район, МАГАДАН-БАЛАГАННОЕ-ТАЛОН, 74км;149.3797;59.7364;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-28 00:30:00;В темное время суток, освещение отсутствует;Ясно;Не установлены;2;Все участники;Легкий;0;2
283203;Дорожно-транспортные происшествия;Опрокидывание;Магаданская область;Сусуманский район;Сусуманский район, Р-504 Колыма Якутск - Магадан, 1378км;147.1889;63.0444;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-28 16:20:00;Светлое время суток;Снегопад;Не установлены;1;Все участники;Тяжёлый;0;1
284383;Дорожно-транспортные происшествия;Наезд на препятствие;Магаданская область;Магадан;пгт Сокол, Р-504 Колыма Якутск - Магадан, 1976км;150.923609;59.648397;Нерегулируемый перекрёсток, Нерегулируемый перекрёсток неравнозначных улиц (дорог), Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-30 17:13:00;Светлое время суток;Ясно;Не установлены;1;Все участники;Легкий;0;1
284508;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Ольский район;Ольский район, МАГАДАН-БАЛАГАННОЕ-ТАЛОН, 108км;149.23245;59.68825;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-30 20:00:00;Сумерки;Ясно;Не установлены;1;Все участники;Тяжёлый;0;1
284869;Дорожно-транспортные происшествия;Наезд на пешехода;Магаданская область;Магадан;г Магадан, пр-кт Ленина, 3;150.8085;59.5677;Многоквартирные жилые дома, Объект (здание, сооружение) религиозного культа, Остановка общественного транспорта, Регулируемый пешеходный переход;2016-08-31 15:00:00;Светлое время суток;Ясно;Не установлены;2;Велосипедисты, Все участники, Пешеходы;Тяжёлый;0;1
284872;Дорожно-транспортные происшествия;Опрокидывание;Магаданская область;Тенькинский район;Тенькинский район, ПАЛАТКА-КУЛУ-НЕКСИКАН, 185км;149.5858;61.1489;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-31 15:00:00;Светлое время суток;Ясно;Не установлены;2;Все участники;Тяжёлый;0;1
285132;Дорожно-транспортные происшествия;Наезд на препятствие;Магаданская область;Магадан;пгт Сокол, Р-504 Колыма Якутск - Магадан, 1976км;150.9236;59.6483;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-08-31 23:45:00;В темное время суток, освещение включено;Ясно;Не установлены;3;Все участники;Легкий;0;3
285289;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Тенькинский район;Тенькинский район, ПАЛАТКА-КУЛУ-НЕКСИКАН, 182км;149.6206;61.1361;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-01 10:45:00;Светлое время суток;Ясно;Не установлены;3;Все участники;Тяжёлый;0;1
285885;Дорожно-транспортные происшествия;Наезд на стоящее ТС;Магаданская область;Магадан;г Магадан, ш Марчеканское, 34-1;150.793585;59.547746;Жилые дома индивидуальной застройки, Нерегулируемый пешеходный переход, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-02 12:22:00;Светлое время суток;Ясно;Не установлены;2;Все участники;Легкий;0;1
286083;Дорожно-транспортные происшествия;Наезд на пешехода;Магаданская область;Магадан;г Магадан, ул Левонабережная, 6 А;150.806011;59.573325;Жилые дома индивидуальной застройки, Нерегулируемый пешеходный переход, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-02 18:12:00;Светлое время суток;Ясно;Не установлены;2;Все участники, Пешеходы;Тяжёлый;0;1
288237;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Сусуманский район;Сусуманский район, Р-504 Колыма Якутск - Магадан, 1368км;147.1889;63.0442;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-06 15:30:00;Светлое время суток;Ясно;Не установлены;3;Все участники;Тяжёлый;0;3
289565;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Ольский район;Ольский район, МАГАДАН-БАЛАГАННОЕ-ТАЛОН, 31км;150.4555;59.668352;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-09 03:00:00;В темное время суток, освещение отсутствует;Ясно;Не установлены;4;Все участники;Легкий;0;3
290483;Дорожно-транспортные происшествия;Наезд на велосипедиста;Магаданская область;Магадан;г Магадан, ул Наровчатова, 4-А;150.8255;59.5552;Внутридворовая территория, Одиночный торговый объект, являющийся местом притяжения транспорта и (или) пешеходов, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-10 15:43:00;Светлое время суток;Ясно;Не установлены;2;Велосипедисты, Все участники;Легкий;0;1
290881;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Магадан;г Магадан, ул Портовая, 38;150.7745;59.5635;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-11 04:35:00;Сумерки;Пасмурно;Не установлены;1;Все участники;Легкий;0;1
291186;Дорожно-транспортные происшествия;Наезд на стоящее ТС;Магаданская область;Магадан;г Магадан, Р-504 Колыма Якутск - Магадан, 2008км;150.9223;59.645;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-11 18:15:00;Светлое время суток;Пасмурно;Не установлены;6;Все участники, Пешеходы;С погибшими;2;2
291244;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Магадан;г Магадан, Р-504 Колыма Якутск - Магадан, 2018км;150.8854;59.6039;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-11 19:45:00;Сумерки;Пасмурно;Не установлены;2;Все участники;Легкий;0;2
291331;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, ул Пролетарская, 218;150.8675;59.5435;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-11 22:15:00;В темное время суток, освещение включено;Пасмурно;Отсутствие, плохая различимость горизонтальной разметки проезжей части;2;Все участники;С погибшими;1;0
291390;Дорожно-транспортные происшествия;Опрокидывание;Магаданская область;Среднекамский район;Среднеканский район, СЕЙМЧАН-ЛАРЮКОВОЕ, 67км;152.1561;62.4767;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-12 02:25:00;В темное время суток, освещение отсутствует;Ясно;Не установлены;2;Все участники;Тяжёлый;0;2
291891;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Ольский район;пгт Ола, СОЛНЕЧНЫЙ-ОЛА, 26км;151.2556;59.5822;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-12 21:00:00;В темное время суток, освещение отсутствует;Ясно;Не установлены;3;Все участники;Легкий;0;2
291916;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Сусуманский район;Сусуманский район, Р-504 Колыма Якутск - Магадан, 1260км;147.1889;63.0444;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-12 22:00:00;В темное время суток, освещение отсутствует;Ясно;Не установлены;2;Все участники;С погибшими;1;1
292006;Дорожно-транспортные происшествия;Наезд на препятствие;Магаданская область;Магадан;пгт Сокол, ФАД Колыма - объект Аэронавигации Северо-Востока, 1км;150.9261;59.6388;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-13 07:30:00;Светлое время суток;Ясно;Не установлены;1;Все участники;Легкий;0;1
292821;Дорожно-транспортные происшествия;Опрокидывание;Магаданская область;Хасынский район;Хасынский район, Р-504 Колыма Якутск - Магадан, 1778км;151.932483;61.192669;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-14 17:20:00;Светлое время суток;Ясно;Не установлены;1;Все участники;Легкий;0;1
295916;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, ул Портовая, 1;150.7891;59.5642;Нерегулируемый перекрёсток, Нерегулируемый перекрёсток неравнозначных улиц (дорог), Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-20 04:05:00;В темное время суток, освещение включено;Ясно;Неудовлетворительное состояние обочин;3;Все участники;Легкий;0;3
296173;Дорожно-транспортные происшествия;Наезд на велосипедиста;Магаданская область;Магадан;г Магадан, км Основная трасса 2, 0;150.8107;59.5719;Объект (здание, сооружение) религиозного культа, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП), Регулируемый пешеходный переход;2016-09-20 15:15:00;Светлое время суток;Ясно;Не установлены;2;Велосипедисты, Все участники;Тяжёлый;0;1
297417;Дорожно-транспортные происшествия;Наезд на препятствие;Магаданская область;Магадан;г Магадан, ул Портовая, 29;150.7904;59.5634;Внутридворовая территория, Одиночный торговый объект, являющийся местом притяжения транспорта и (или) пешеходов, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-22 22:00:00;В темное время суток, освещение включено;Ясно;Не установлены;2;Все участники;Тяжёлый;0;1
298043;Дорожно-транспортные происшествия;Опрокидывание;Магаданская область;Магадан;г Магадан, СОЛНЕЧНЫЙ - ОЛА - ДАЧНЫЕ УЧАСТКИ, 2км;150.7958;59.627;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-09-24 01:30:00;В темное время суток, освещение отсутствует;Ясно;Не установлены;3;Все участники;Тяжёлый;0;2
298065;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, ул Гагарина, 37-42;150.8196;59.5521;Административные здания, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП), Регулируемый перекресток;2016-09-24 02:40:00;В темное время суток, освещение включено;Ясно;Не установлены;2;Все участники;Легкий;0;1
300051;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, пр-кт Ленина, 12;150.8056;59.5664;Административные здания, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП), Регулируемый перекресток;2016-09-27 15:50:00;Светлое время суток;Ясно;Не установлены;4;Все участники;Тяжёлый;0;2
300404;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, ул Парковая, 15;150.8103;59.5605;Административные здания, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП), Регулируемый перекресток;2016-09-28 10:10:00;Светлое время суток;Снегопад;Не установлены;2;Все участники;Легкий;0;2
302029;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Магадан;г Магадан, ул Рыбозаводская, 13;150.8823;59.5432;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-10-01 07:10:00;Светлое время суток;Ясно;Не установлены;1;Все участники;Легкий;0;1
303366;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, ул Кольцевая, 13;150.82;59.55;Выезд с прилегающей территории, Остановка общественного транспорта, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-10-03 13:10:00;Светлое время суток;Ясно;Не установлены;2;Все участники;Тяжёлый;0;1
304258;Дорожно-транспортные происшествия;Опрокидывание;Магаданская область;Ягоднинский район;Ягоднинский район, ЯГОДНОЕ-ЭЛЬГЕН, 22км;149.7758;62.8208;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-10-05 00:01:00;В темное время суток, освещение отсутствует;Пасмурно, Снегопад;Недостатки зимнего содержания;1;Все участники;Легкий;0;1
305327;Дорожно-транспортные происшествия;Наезд на препятствие;Магаданская область;Магадан;г Магадан, ул Речная, 14;150.7979;59.5808;Многоквартирные жилые дома, Остановка общественного транспорта, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-10-07 08:00:00;Светлое время суток;Ясно;Не установлены;2;Все участники;Тяжёлый;0;1
305457;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, ул Горького, 7;150.8097;59.5646;Жилые дома индивидуальной застройки, Нерегулируемый перекрёсток, Нерегулируемый перекрёсток неравнозначных улиц (дорог), Нерегулируемый пешеходный переход;2016-10-07 12:45:00;Светлое время суток;Ясно;Не установлены;2;Все участники;Легкий;0;1
306846;Дорожно-транспортные происшествия;Опрокидывание;Магаданская область;Хасынский район;Хасынский район, ПАЛАТКА-КУЛУ-НЕКСИКАН, 38км;150.912397;60.250359;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-10-09 18:00:00;Сумерки;Пасмурно;Не установлены;1;Все участники;Легкий;0;1
307548;Дорожно-транспортные происшествия;Съезд с дороги;Магаданская область;Тенькинский район;п Омчак, ПАЛАТКА-КУЛУ-НЕКСИКАН-РУДНИК ИМ. МАТРОСОВА, 303км;147.5575;61.5158;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-10-11 00:40:00;В темное время суток, освещение отсутствует;Пасмурно;Не установлены;1;Все участники;Легкий;0;1
307881;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, Р-504 Колыма Якутск - Магадан, 2005км;150.9278;59.6442;Нерегулируемый перекрёсток, Нерегулируемый перекрёсток неравнозначных улиц (дорог), Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-10-11 18:50:00;В темное время суток, освещение включено;Ясно;Не установлены;6;Все участники;Тяжёлый;0;1
310820;Дорожно-транспортные происшествия;Наезд на пешехода;Магаданская область;Магадан;г Магадан, ул Гагарина, 28;150.8088;59.554;Выезд с прилегающей территории, Остановка общественного транспорта, Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-10-17 14:05:00;Светлое время суток;Ясно;Не установлены;2;Все участники, Пешеходы;Тяжёлый;0;1
311838;Дорожно-транспортные происшествия;Столкновение;Магаданская область;Магадан;г Магадан, Р-504 Колыма Якутск - Магадан, 1994км;150.9319;59.6383;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-10-19 15:50:00;Светлое время суток;Ясно;Не установлены;2;Все участники;Легкий;0;1
312355;Дорожно-транспортные происшествия;Наезд на стоящее ТС;Магаданская область;Магадан;г Магадан, ул Пролетарская, 221;150.875;59.5435;Отсутствие в непосредственной близости объектов УДС и объектов притяжения, Перегон (нет объектов на месте ДТП);2016-10-20 18:35:00;В темное время суток, освещение включено;Пасмурно;Не установлены;1;Все участники;Тяжёлый;0;1
